"Rk","Gtm","Date","Var.4","Opp","Rslt","PA","AB","R","H","X2B","X3B","HR","RBI","BB","IBB","SO","HBP","SH","SF","ROE","GDP","SB","CS","BA","OBP","SLG","OPS","LOB","X.","Thr","Opp..Starter..GmeSc.","Team","Field"
102,102,"Jul 26","@","CLE","L,4-10",39,36,4,12,3,0,1,3,0,0,7,2,1,0,0,1,0,1,0.242,0.311,0.386,0.697,8,"12","R","C.Carrasco(58)","LAA","Away"
103,103,"Jul 27","@","CLE","L,1-2",33,32,1,7,2,0,0,1,1,0,8,0,0,0,0,1,0,1,0.241,0.311,0.385,0.696,5,"11","R","T.Bauer(69)","LAA","Away"
104,104,"Jul 28","@","TOR","W,7-2",42,38,7,11,4,1,1,7,4,0,6,0,0,0,0,0,1,0,0.242,0.311,0.387,0.698,8,"9","L","J.Happ(51)","LAA","Away"
105,105,"Jul 29","@","TOR","W,6-5",38,33,6,7,1,0,0,5,3,0,7,1,0,1,0,0,0,0,0.242,0.311,0.385,0.696,5,"13","L","F.Liriano(53)","LAA","Away"
106,106,"Jul 30","@","TOR","L,10-11",43,37,10,14,2,1,2,10,3,1,6,1,0,2,1,2,2,1,0.243,0.312,0.388,0.7,6,"10","R","C.Valdez(17)","LAA","Away"
107,107,"Aug 1","","PHI","W,7-1",38,35,7,13,1,0,1,6,1,0,5,1,0,1,0,0,4,0,0.244,0.313,0.389,0.702,7,"11","R","A.Nola(50)","LAA","Home"
108,108,"Aug 2","","PHI","W,7-0",35,33,7,10,2,0,3,7,1,0,4,1,0,0,1,2,1,0,0.245,0.313,0.391,0.704,4,"10","R","J.Thompson(32)","LAA","Home"
109,109,"Aug 3","","PHI","W,5-4",36,29,5,6,2,0,1,4,6,1,7,0,0,1,0,0,2,0,0.244,0.313,0.391,0.705,7,"11","R","J.Eickhoff(55)","LAA","Home"
110,110,"Aug 4","","OAK","W,8-6",43,36,8,13,3,0,0,7,5,0,5,1,0,1,1,1,1,0,0.246,0.315,0.392,0.706,11,"11","R","J.Cotton(40)","LAA","Home"
111,111,"Aug 5","","OAK","L,0-5",32,32,0,6,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.245,0.314,0.39,0.704,5,"9","R","P.Blackburn(65)","LAA","Home"
112,112,"Aug 6","","OAK","L,10-11",47,40,10,12,5,0,2,8,6,0,6,1,0,0,1,0,2,0,0.246,0.315,0.392,0.707,10,"13","L","S.Manaea(25)","LAA","Home"
113,113,"Aug 7","","BAL","L,2-6",33,30,2,5,1,0,1,2,2,0,10,0,0,1,0,1,1,0,0.245,0.314,0.391,0.705,4,"9","R","D.Bundy(69)","LAA","Home"
114,114,"Aug 8","","BAL","W,3-2",31,29,3,6,1,0,0,3,2,0,10,0,0,0,0,1,1,0,0.245,0.314,0.39,0.704,4,"10","R","J.Hellickson(56)","LAA","Home"
115,115,"Aug 9","","BAL","W,5-1",36,31,5,10,1,0,1,5,4,0,8,0,0,1,0,0,2,1,0.245,0.314,0.391,0.705,7,"11","R","K.Gausman(40)","LAA","Home"
116,116,"Aug 10","@","SEA","W,6-3",39,34,6,8,1,0,2,6,5,0,8,0,0,0,0,1,1,0,0.245,0.314,0.391,0.705,6,"12","L","J.Paxton(56)","LAA","Away"
117,117,"Aug 11","@","SEA","W,6-5",42,38,6,11,1,0,1,5,4,0,2,0,0,0,1,1,0,0,0.246,0.315,0.391,0.706,9,"11","L","M.Gonzales(50)","LAA","Away"
118,118,"Aug 12","@","SEA","W,6-3",37,33,6,8,4,0,1,5,3,0,4,0,0,1,1,1,1,0,0.246,0.315,0.392,0.706,4,"10","R","E.Ramirez(64)","LAA","Away"
119,119,"Aug 13","@","SEA","W,4-2",41,32,4,6,1,0,1,4,7,0,9,1,0,1,1,1,0,0,0.245,0.315,0.391,0.706,10,"10","L","A.Miranda(40)","LAA","Away"
120,120,"Aug 15","@","WSN","L,1-3",32,29,1,3,0,0,1,1,3,1,7,0,0,0,0,1,0,0,0.244,0.314,0.39,0.704,4,"14","L","G.Gonzalez(69)","LAA","Away"
121,121,"Aug 16","@","WSN","W,3-2",32,30,3,4,1,0,2,3,2,0,6,0,0,0,0,1,0,0,0.243,0.313,0.389,0.702,2,"13","R","T.Roark(58)","LAA","Away"
122,122,"Aug 18","@","BAL","L,7-9",38,36,7,11,2,0,5,7,1,0,4,1,0,0,0,1,0,2,0.244,0.313,0.393,0.706,4,"10","R","J.Hellickson(22)","LAA","Away"
123,123,"Aug 19","@","BAL","W,5-1",39,33,5,7,1,0,4,5,6,0,9,0,0,0,0,1,1,0,0.244,0.313,0.395,0.708,7,"9","R","K.Gausman(29)","LAA","Away"
124,124,"Aug 20","@","BAL","W,5-4",40,31,5,6,0,0,2,5,9,0,6,0,0,0,1,3,2,0,0.243,0.314,0.395,0.709,8,"12","R","C.Tillman(40)","LAA","Away"
125,125,"Aug 21","","TEX","L,3-5",39,32,3,5,0,0,0,3,6,0,5,1,0,0,0,0,3,0,0.243,0.314,0.393,0.707,9,"10","L","C.Hamels(64)","LAA","Home"
126,126,"Aug 22","","TEX","W,10-1",47,41,10,16,4,0,2,10,5,0,6,1,0,0,1,0,1,0,0.244,0.315,0.395,0.711,13,"11","R","T.Ross(35)","LAA","Home"
127,127,"Aug 23","","TEX","L,5-7",41,37,5,8,2,0,1,5,4,0,3,0,0,0,0,1,1,0,0.244,0.315,0.395,0.71,6,"9","R","A.Cashner(43)","LAA","Home"
128,128,"Aug 24","","TEX","L,0-3",35,33,0,7,1,0,0,0,2,0,4,0,0,0,0,1,1,0,0.244,0.315,0.393,0.708,8,"11","L","M.Perez(66)","LAA","Home"
129,129,"Aug 25","","HOU","L,1-2",36,32,1,6,1,0,0,1,4,0,11,0,0,0,0,0,1,0,0.243,0.315,0.392,0.707,8,"10","R","C.McHugh(68)","LAA","Home"
130,130,"Aug 26","","HOU","W,7-6",33,31,7,8,1,0,2,7,2,0,11,0,0,0,0,1,1,0,0.243,0.315,0.393,0.707,2,"9","R","B.Peacock(69)","LAA","Home"
131,131,"Aug 27","","HOU","L,5-7",39,32,5,8,1,0,1,5,3,1,9,3,1,0,1,3,0,0,0.243,0.315,0.393,0.708,7,"10","R","C.Morton(51)","LAA","Home"
132,132,"Aug 28","","OAK","W,3-1",33,31,3,9,3,0,0,2,1,0,8,0,1,0,0,0,0,1,0.244,0.315,0.393,0.708,6,"9","R","D.Gossett(51)","LAA","Home"
133,133,"Aug 29","","OAK","W,8-2",37,31,8,8,2,0,3,8,5,0,5,0,0,1,1,1,0,0,0.244,0.315,0.394,0.709,5,"9","R","C.Smith(24)","LAA","Home"
134,134,"Aug 30","","OAK","W,10-8",40,34,10,11,1,1,4,10,4,0,7,2,0,0,0,1,0,0,0.244,0.316,0.397,0.713,6,"9","R","K.Graveman(37)","LAA","Home"
135,135,"Sep 1","@","TEX","L,9-10",49,40,9,14,3,0,0,9,6,1,7,1,0,2,1,0,2,0,0.245,0.317,0.397,0.714,13,"10","L","C.Hamels(43)","LAA","Away"
136,136,"Sep 2","@","TEX","W,7-4",45,38,7,9,4,0,1,7,6,0,7,0,0,1,1,1,0,0,0.245,0.317,0.397,0.715,8,"13","R","A.Griffin(57)","LAA","Away"
137,137,"Sep 3","@","TEX","L,6-7",45,38,6,12,3,0,0,6,7,1,7,0,0,0,1,2,1,0,0.246,0.318,0.397,0.716,12,"14","L","M.Perez(44)","LAA","Away"
138,138,"Sep 4","@","OAK","W,11-9",52,46,11,14,2,1,3,10,5,0,9,1,0,0,0,1,2,0,0.246,0.319,0.399,0.718,8,"13","R","C.Smith(18)","LAA","Away"
139,139,"Sep 5","@","OAK","W,8-7",46,37,8,9,0,1,1,8,6,0,7,2,0,1,0,0,2,0,0.246,0.319,0.399,0.718,8,"12","R","K.Graveman(41)","LAA","Away"
140,140,"Sep 6","@","OAK","L,1-3",37,34,1,7,1,1,0,1,3,0,9,0,0,0,0,0,1,0,0.246,0.319,0.398,0.717,9,"12","L","S.Manaea(65)","LAA","Away"
141,141,"Sep 8","@","SEA","L,3-4",34,34,3,8,1,0,0,3,0,0,10,0,0,0,0,1,1,0,0.246,0.318,0.397,0.716,4,"12","R","M.Leake(55)","LAA","Away"
142,142,"Sep 9","@","SEA","L,1-8",36,33,1,7,1,0,0,1,3,0,6,0,0,0,2,2,0,0,0.246,0.318,0.396,0.715,8,"16","L","A.Albers(67)","LAA","Away"
143,143,"Sep 10","@","SEA","W,5-3",36,34,5,8,2,0,2,4,1,1,8,0,1,0,0,0,1,0,0.246,0.318,0.397,0.715,4,"12","R","E.Ramirez(63)","LAA","Away"
144,144,"Sep 12","","HOU","L,0-1",29,27,0,2,1,0,0,0,1,0,9,1,0,0,0,1,0,0,0.245,0.317,0.395,0.712,2,"10","R","J.Verlander(88)","LAA","Home"
145,145,"Sep 13","","HOU","W,9-1",39,36,9,13,6,0,2,9,2,0,9,0,1,0,0,0,0,0,0.246,0.317,0.397,0.715,6,"15","R","M.Fiers(13)","LAA","Home"
146,146,"Sep 14","","HOU","L,2-5",35,32,2,5,2,0,2,2,3,0,7,0,0,0,0,0,1,0,0.245,0.317,0.398,0.714,6,"9","R","B.Peacock(62)","LAA","Home"
147,147,"Sep 15","","TEX","W,7-6",35,31,7,9,3,0,1,7,3,0,6,0,0,1,0,1,1,0,0.245,0.317,0.398,0.715,4,"11","R","N.Martinez(41)","LAA","Home"
148,148,"Sep 16","","TEX","W,2-0",31,26,2,4,0,0,2,2,5,0,5,0,0,0,0,1,0,1,0.245,0.317,0.398,0.715,5,"9","L","C.Hamels(63)","LAA","Home"
149,149,"Sep 17","","TEX","L,2-4",34,26,2,4,0,0,1,2,6,0,5,1,0,1,0,2,1,1,0.244,0.317,0.397,0.714,5,"12","R","M.Gonzalez(56)","LAA","Home"
150,150,"Sep 19","","CLE","L,3-6",33,30,3,7,0,0,1,2,2,0,8,0,0,0,0,2,0,2,0.244,0.317,0.397,0.714,3,"13","R","M.Clevinger(66)","LAA","Home"
151,151,"Sep 20","","CLE","L,5-6",38,36,5,11,5,0,2,4,2,0,9,0,0,0,0,2,0,0,0.245,0.317,0.398,0.715,6,"13","R","J.Tomlin(51)","LAA","Home"
152,152,"Sep 21","","CLE","L,1-4",34,29,1,5,1,0,0,1,5,0,11,0,0,0,0,1,0,1,0.244,0.317,0.397,0.714,6,"9","R","D.Salazar(52)","LAA","Home"
153,153,"Sep 22","@","HOU","L,0-3",30,27,0,2,0,0,0,0,3,0,7,0,0,0,0,2,1,0,0.243,0.316,0.396,0.712,3,"10","R","J.Verlander(79)","LAA","Away"
154,154,"Sep 23","@","HOU","L,2-6",33,30,2,5,1,0,2,2,1,0,8,2,0,0,0,2,0,0,0.243,0.315,0.396,0.711,4,"11","R","C.Morton(69)","LAA","Away"
155,155,"Sep 24","@","HOU","W,7-5",44,39,7,11,4,0,2,7,5,0,8,0,0,0,1,0,1,0,0.243,0.316,0.397,0.713,10,"10","R","L.McCullers(47)","LAA","Away"
156,156,"Sep 25","@","CHW","L,2-4",34,32,2,5,0,0,1,2,2,0,11,0,0,0,0,0,2,0,0.243,0.315,0.396,0.711,5,"9","R","J.Shields(67)","LAA","Away"
157,157,"Sep 26","@","CHW","W,9-3",40,35,9,10,2,0,3,9,4,1,5,0,1,0,0,0,0,0,0.243,0.315,0.397,0.713,4,"12","R","C.Volstad(33)","LAA","Away"
158,158,"Sep 27","@","CHW","L,4-6",39,34,4,6,1,0,1,4,4,0,10,1,0,0,0,0,0,0,0.243,0.315,0.397,0.712,5,"14","R","R.Lopez(51)","LAA","Away"
159,159,"Sep 28","@","CHW","L,4-5",35,31,4,5,2,0,1,4,3,1,9,0,0,1,0,0,1,0,0.242,0.315,0.396,0.711,4,"10","R","D.Covey(48)","LAA","Away"
160,160,"Sep 29","","SEA","W,6-5",36,32,6,9,3,0,2,6,3,0,10,0,0,1,0,0,2,0,0.242,0.315,0.397,0.712,6,"14","L","M.Gonzales(47)","LAA","Home"
161,161,"Sep 30","","SEA","L,4-6",41,36,4,10,3,0,1,4,3,0,10,1,0,1,0,0,1,0,0.243,0.315,0.397,0.713,10,"12","L","A.Albers(43)","LAA","Home"
162,162,"Oct 1","","SEA","W,6-2",36,31,6,8,0,0,1,6,3,0,10,0,0,2,0,0,0,0,0.243,0.315,0.397,0.712,6,"14","L","J.Paxton(75)","LAA","Home"
1,1,"Apr 3","","SDP","W,14-3",44,36,14,14,4,0,4,12,5,2,5,2,0,1,0,0,0,0,0.389,0.477,0.833,1.311,6,"14","R","J.Chacin(8)","LAD","Home"
2,2,"Apr 4","","SDP","L,0-4",30,28,0,5,0,0,0,0,2,0,5,0,0,0,0,4,0,0,0.297,0.378,0.547,0.925,3,"14","L","C.Richard(75)","LAD","Home"
3,3,"Apr 5","","SDP","W,3-1",34,30,3,6,3,0,1,2,3,0,12,1,0,0,1,1,1,0,0.266,0.352,0.5,0.852,7,"14","R","T.Cahill(53)","LAD","Home"
4,4,"Apr 6","","SDP","W,10-2",44,32,10,8,2,0,2,8,11,0,5,1,0,0,0,0,3,0,0.262,0.382,0.5,0.882,10,"13","R","J.Weaver(40)","LAD","Home"
5,5,"Apr 7","@","COL","L,1-2",34,30,1,5,2,0,0,1,3,0,11,0,1,0,0,1,0,0,0.244,0.357,0.449,0.805,6,"16","L","K.Freeland(64)","LAD","Away"
6,6,"Apr 8","@","COL","L,2-4",35,32,2,7,2,0,1,2,3,0,7,0,0,0,0,1,0,1,0.239,0.345,0.436,0.782,6,"14","R","J.Gray(54)","LAD","Away"
7,7,"Apr 9","@","COL","W,10-6",46,40,10,15,3,1,1,9,5,0,8,0,1,0,1,1,1,0,0.263,0.362,0.461,0.823,9,"16","L","T.Anderson(36)","LAD","Away"
8,8,"Apr 10","@","CHC","L,2-3",37,32,2,6,1,0,0,1,3,0,10,1,0,0,1,1,0,1,0.254,0.352,0.431,0.783,8,"19","L","J.Lester(66)","LAD","Away"
9,9,"Apr 12","@","CHC","W,2-0",38,32,2,5,1,0,1,1,6,0,14,0,0,0,0,1,0,0,0.243,0.345,0.414,0.76,9,"16","R","J.Lackey(67)","LAD","Away"
10,10,"Apr 13","@","CHC","L,0-4",36,32,0,6,2,0,0,0,4,0,5,0,0,0,0,0,0,0,0.238,0.339,0.398,0.737,9,"17","L","B.Anderson(59)","LAD","Away"
11,11,"Apr 14","","ARI","W,7-1",40,34,7,13,2,0,1,7,4,0,4,0,1,1,0,1,0,0,0.251,0.348,0.411,0.758,9,"10","R","Z.Greinke(28)","LAD","Home"
12,12,"Apr 15","","ARI","W,8-4",42,34,8,11,4,0,2,7,4,1,7,2,0,2,1,0,2,0,0.258,0.353,0.429,0.782,10,"16","L","P.Corbin(38)","LAD","Home"
13,13,"Apr 16","","ARI","L,1-3",34,31,1,5,1,0,0,1,3,0,9,0,0,0,0,1,0,0,0.251,0.345,0.411,0.756,6,"15","R","T.Walker(61)","LAD","Home"
14,14,"Apr 17","","ARI","L,2-4",36,30,2,5,1,0,1,2,4,0,15,0,1,1,1,0,0,1,0.245,0.339,0.404,0.743,7,"15","L","R.Ray(66)","LAD","Home"
15,15,"Apr 18","","COL","L,3-4",42,34,3,9,0,0,0,3,5,0,7,2,1,0,0,1,0,0,0.246,0.343,0.394,0.737,12,"16","L","K.Freeland(49)","LAD","Home"
16,16,"Apr 19","","COL","W,4-2",34,31,4,7,3,1,1,4,2,0,7,0,1,0,1,0,0,0,0.245,0.339,0.4,0.739,6,"14","L","T.Anderson(47)","LAD","Home"
17,17,"Apr 21","@","ARI","L,5-13",37,35,5,9,3,0,2,5,1,0,7,1,0,0,0,1,0,0,0.246,0.336,0.407,0.743,5,"18","R","T.Walker(44)","LAD","Away"
18,18,"Apr 22","@","ARI","L,5-11",40,35,5,11,2,0,1,5,5,0,9,0,0,0,0,3,0,0,0.25,0.34,0.41,0.75,8,"15","L","R.Ray(34)","LAD","Away"
19,19,"Apr 23","@","ARI","W,6-2",39,34,6,9,4,0,1,5,5,0,5,0,0,0,0,1,0,0,0.251,0.341,0.413,0.754,6,"13","R","S.Miller(40)","LAD","Away"
20,20,"Apr 24","@","SFG","L,1-2",31,29,1,4,0,0,0,1,2,0,6,0,0,0,0,0,0,1,0.246,0.335,0.401,0.736,3,"13","R","M.Cain(70)","LAD","Away"
21,21,"Apr 25","@","SFG","W,2-1",37,32,2,7,1,0,0,2,4,1,7,0,1,0,0,1,1,0,0.245,0.334,0.394,0.728,8,"13","L","T.Blach(52)","LAD","Away"
22,22,"Apr 26","@","SFG","L,3-4",41,39,3,9,1,0,1,3,2,0,6,0,0,0,0,0,0,0,0.244,0.33,0.391,0.721,8,"14","R","J.Cueto(49)","LAD","Away"
23,23,"Apr 27","@","SFG","W,5-1",42,33,5,5,0,0,1,5,7,1,11,0,1,1,0,0,0,0,0.24,0.329,0.384,0.713,7,"18","L","M.Moore(74)","LAD","Away"
24,24,"Apr 28","","PHI","W,5-3",37,33,5,10,2,0,0,4,3,0,5,0,0,1,1,0,0,0,0.242,0.33,0.383,0.713,8,"13","R","J.Eickhoff(31)","LAD","Home"
25,25,"Apr 29","","PHI","W,6-5",39,37,6,11,1,0,5,6,1,0,7,1,0,0,0,0,0,0,0.245,0.33,0.399,0.729,7,"15","R","Z.Eflin(65)","LAD","Home"
26,26,"Apr 30","","PHI","W,5-3",36,34,5,13,4,0,2,5,2,0,8,0,0,0,0,3,0,0,0.25,0.333,0.41,0.743,7,"16","R","N.Pivetta(45)","LAD","Home"
27,27,"May 1","","SFG","L,3-4",34,33,3,6,1,0,0,3,1,0,8,0,0,0,0,0,0,0,0.248,0.329,0.402,0.731,4,"12","R","J.Cueto(58)","LAD","Home"
28,28,"May 2","","SFG","W,13-5",43,32,13,11,2,1,1,13,9,0,5,1,0,1,0,1,1,0,0.251,0.335,0.408,0.743,6,"15","L","M.Moore(10)","LAD","Home"
29,29,"May 3","","SFG","L,1-4",38,37,1,6,0,0,0,1,0,0,13,1,0,0,1,1,0,2,0.248,0.33,0.399,0.729,4,"17","R","J.Samardzija(85)","LAD","Home"
30,30,"May 5","@","SDP","W,8-2",43,39,8,14,1,0,2,8,3,0,10,1,0,0,0,2,1,0,0.252,0.333,0.404,0.737,8,"17","R","J.Chacin(56)","LAD","Away"
31,31,"May 6","@","SDP","W,10-2",42,31,10,8,2,0,1,8,9,0,9,1,1,0,0,3,1,0,0.252,0.337,0.404,0.741,5,"14","L","C.Richard(32)","LAD","Away"
32,32,"May 8","","PIT","W,12-1",43,39,12,15,3,0,2,12,4,0,7,0,0,0,1,1,0,0,0.257,0.341,0.412,0.753,7,"13","R","T.Williams(18)","LAD","Home"
33,33,"May 9","","PIT","W,4-3",45,41,4,13,3,0,1,4,2,0,8,1,1,0,0,1,1,0,0.259,0.342,0.414,0.756,12,"19","R","I.Nova(51)","LAD","Home"
34,34,"May 10","","PIT","W,5-2",33,29,5,8,3,0,1,5,4,0,6,0,0,0,0,1,0,0,0.26,0.342,0.416,0.758,4,"11","R","C.Kuhl(41)","LAD","Home"
35,35,"May 11","@","COL","L,7-10",43,40,7,14,5,1,1,6,3,0,11,0,0,0,0,1,0,0,0.263,0.344,0.422,0.766,9,"16","R","J.Hoffman(50)","LAD","Away"
36,36,"May 12","@","COL","W,6-2",37,33,6,9,4,1,1,6,4,0,9,0,0,0,0,1,0,1,0.263,0.344,0.425,0.769,4,"14","R","T.Chatwood(33)","LAD","Away"
37,37,"May 13","@","COL","W,4-0",37,32,4,7,4,0,1,4,4,0,12,0,1,0,0,1,1,0,0.262,0.343,0.426,0.769,6,"15","L","T.Anderson(53)","LAD","Away"
38,38,"May 14","@","COL","L,6-9",44,38,6,12,1,0,2,6,6,0,10,0,0,0,0,0,0,0,0.263,0.345,0.428,0.773,11,"16","R","A.Senzatela(39)","LAD","Away"
39,39,"May 15","@","SFG","L,4-8",37,33,4,8,3,0,0,3,4,0,9,0,0,0,0,1,0,0,0.263,0.345,0.426,0.77,6,"14","R","M.Cain(62)","LAD","Away"
40,40,"May 16","@","SFG","L,1-2",34,32,1,7,1,0,1,1,2,0,5,0,0,0,0,2,0,0,0.262,0.343,0.424,0.766,6,"15","L","T.Blach(65)","LAD","Away"
41,41,"May 17","@","SFG","W,6-1",38,35,6,9,4,0,0,5,2,0,9,0,1,0,0,0,1,0,0.262,0.342,0.422,0.764,5,"13","R","J.Cueto(41)","LAD","Away"
42,42,"May 18","","MIA","W,7-2",40,28,7,11,1,0,1,7,9,1,5,1,1,1,0,2,2,1,0.264,0.346,0.425,0.771,9,"15","R","E.Volquez(37)","LAD","Home"
43,43,"May 19","","MIA","W,7-2",36,31,7,8,2,0,3,7,4,0,8,1,0,0,0,1,0,0,0.264,0.347,0.429,0.775,5,"12","L","J.Nicolino(29)","LAD","Home"
44,44,"May 20","","MIA","L,6-10",38,34,6,7,2,0,3,5,4,0,10,0,0,0,0,0,0,0,0.263,0.345,0.431,0.776,5,"17","R","D.Straily(54)","LAD","Home"
45,45,"May 21","","MIA","W,6-3",39,34,6,12,6,0,1,6,2,0,7,2,1,0,0,1,0,0,0.265,0.347,0.435,0.782,9,"15","R","V.Worley(39)","LAD","Home"
46,46,"May 23","","STL","W,2-1",46,41,2,3,1,0,1,2,5,0,19,0,0,0,0,0,0,0,0.26,0.343,0.428,0.771,6,"16","R","L.Lynn(82)","LAD","Home"
47,47,"May 24","","STL","L,1-6",30,29,1,4,2,0,0,1,0,0,6,0,0,1,0,1,0,0,0.258,0.339,0.424,0.763,2,"15","R","M.Leake(75)","LAD","Home"
48,48,"May 25","","STL","W,7-3",35,33,7,11,3,0,1,6,2,0,10,0,0,0,0,1,1,0,0.259,0.34,0.426,0.766,4,"11","R","M.Wacha(27)","LAD","Home"
49,49,"May 26","","CHC","W,4-0",31,27,4,5,1,0,2,4,3,0,12,1,0,0,0,2,1,0,0.258,0.339,0.426,0.765,3,"13","R","J.Arrieta(54)","LAD","Home"
50,50,"May 27","","CHC","W,5-0",37,31,5,6,1,0,1,5,6,0,11,0,0,0,1,0,1,0,0.257,0.339,0.424,0.763,8,"11","R","J.Lackey(36)","LAD","Home"
51,51,"May 28","","CHC","W,9-4",39,34,9,11,0,0,4,9,5,0,10,0,0,0,0,1,1,0,0.258,0.34,0.429,0.769,6,"16","L","J.Lester(23)","LAD","Home"
52,52,"May 29","@","STL","W,5-1",36,32,5,9,1,0,3,5,2,0,8,0,1,1,0,2,0,0,0.258,0.34,0.432,0.772,4,"15","R","M.Leake(54)","LAD","Away"
53,53,"May 30","@","STL","W,9-4",47,36,9,11,2,1,0,8,8,0,11,1,0,2,0,0,1,0,0.259,0.342,0.432,0.774,11,"18","R","M.Wacha(36)","LAD","Away"
54,54,"May 31","@","STL","L,1-2",34,30,1,5,1,0,0,1,3,0,11,0,0,1,0,1,0,0,0.258,0.34,0.428,0.768,6,"12","R","C.Martinez(76)","LAD","Away"
55,55,"Jun 1","@","STL","L,0-2",34,30,0,5,1,0,0,0,4,0,9,0,0,0,0,2,0,0,0.256,0.339,0.424,0.763,7,"16","R","A.Wainwright(68)","LAD","Away"
56,56,"Jun 2","@","MIL","W,2-1",45,42,2,8,2,0,2,2,3,2,16,0,0,0,0,2,1,0,0.255,0.337,0.423,0.76,7,"15","R","J.Nelson(83)","LAD","Away"
57,57,"Jun 3","@","MIL","W,10-8",45,38,10,10,2,0,1,8,7,1,5,0,0,0,1,0,7,0,0.255,0.337,0.423,0.76,8,"17","R","M.Garza(48)","LAD","Away"
58,58,"Jun 4","@","MIL","L,0-3",33,30,0,3,0,0,0,0,3,0,11,0,0,0,1,1,0,0,0.253,0.335,0.418,0.753,6,"15","R","Z.Davies(71)","LAD","Away"
59,59,"Jun 5","","WSN","L,2-4",36,33,2,6,3,0,0,2,3,0,11,0,0,0,0,0,0,0,0.252,0.334,0.415,0.749,7,"13","L","G.Gonzalez(59)","LAD","Home"
60,60,"Jun 6","","WSN","L,1-2",35,33,1,4,1,0,0,1,2,0,17,0,0,0,1,0,1,0,0.249,0.331,0.411,0.742,7,"13","R","M.Scherzer(81)","LAD","Home"
61,61,"Jun 7","","WSN","W,2-1",30,29,2,3,1,0,1,2,1,1,11,0,0,0,2,0,0,1,0.247,0.329,0.409,0.737,4,"11","R","S.Strasburg(67)","LAD","Home"
62,62,"Jun 9","","CIN","W,7-2",38,32,7,9,1,0,2,6,5,1,6,1,0,0,0,1,0,0,0.248,0.33,0.41,0.74,7,"11","L","A.Garrett(42)","LAD","Home"
63,63,"Jun 10","","CIN","W,5-4",38,34,5,10,5,0,1,5,1,1,4,0,2,1,1,0,0,0,0.249,0.329,0.412,0.741,7,"15","R","A.Wojciechowski(40)","LAD","Home"
64,64,"Jun 11","","CIN","W,9-7",40,34,9,10,1,0,4,9,5,0,6,1,0,0,1,1,0,0,0.249,0.331,0.416,0.747,7,"17","R","T.Adleman(49)","LAD","Home"
65,65,"Jun 13","@","CLE","W,7-5",44,38,7,12,1,0,3,6,6,0,10,0,0,0,0,0,2,0,0.25,0.332,0.419,0.751,10,"10","R","T.Bauer(51)","LAD","Away"
66,66,"Jun 14","@","CLE","W,6-4",40,35,6,9,2,0,1,5,4,0,11,1,0,0,0,0,3,1,0.251,0.332,0.419,0.751,7,"10","R","C.Kluber(70)","LAD","Away"
67,67,"Jun 15","@","CLE","L,5-12",40,35,5,9,3,0,2,5,4,0,11,1,0,0,0,0,0,0,0.251,0.333,0.42,0.753,8,"11","R","J.Tomlin(42)","LAD","Away"
68,68,"Jun 16","@","CIN","W,3-1",40,32,3,7,2,0,1,3,7,0,7,1,0,0,0,0,0,1,0.25,0.333,0.42,0.753,10,"11","R","T.Adleman(54)","LAD","Away"
69,69,"Jun 17","@","CIN","W,10-2",45,39,10,12,3,0,4,10,5,0,9,0,0,1,2,1,0,0,0.251,0.334,0.424,0.758,8,"14","R","A.Wojciechowski(29)","LAD","Away"
70,70,"Jun 18","@","CIN","W,8-7",42,37,8,10,4,0,2,8,5,0,8,0,0,0,0,0,0,0,0.251,0.334,0.426,0.76,7,"16","R","B.Arroyo(28)","LAD","Away"
71,71,"Jun 19","","NYM","W,10-6",44,41,10,17,1,0,4,10,3,0,12,0,0,0,0,0,1,0,0.254,0.336,0.431,0.768,10,"12","R","Z.Wheeler(14)","LAD","Home"
72,72,"Jun 20","","NYM","W,12-0",46,38,12,13,3,0,5,12,7,1,7,1,0,0,1,0,0,0,0.256,0.338,0.437,0.776,10,"13","R","R.Gsellman(14)","LAD","Home"
73,73,"Jun 21","","NYM","W,8-2",37,31,8,7,2,0,3,8,5,2,9,0,0,1,1,0,1,0,0.255,0.338,0.439,0.777,5,"15","R","T.Pill(43)","LAD","Home"
74,74,"Jun 22","","NYM","W,6-3",38,29,6,6,1,0,3,6,9,1,10,0,0,0,1,1,3,1,0.255,0.339,0.44,0.779,8,"16","L","S.Matz(57)","LAD","Home"
75,75,"Jun 23","","COL","W,6-1",39,32,6,11,2,1,1,6,5,0,5,0,0,2,0,1,0,0,0.256,0.34,0.442,0.782,9,"15","L","K.Freeland(32)","LAD","Home"
76,76,"Jun 24","","COL","W,4-0",39,29,4,6,2,0,1,3,10,0,8,0,0,0,0,1,0,0,0.255,0.341,0.441,0.782,11,"14","R","T.Chatwood(33)","LAD","Home"
77,77,"Jun 25","","COL","W,12-6",43,36,12,13,5,0,3,7,7,0,10,0,0,0,0,0,2,0,0.257,0.343,0.446,0.788,7,"17","L","T.Anderson(30)","LAD","Home"
78,78,"Jun 26","","LAA","L,0-4",34,31,0,5,3,0,0,0,3,0,8,0,0,0,0,1,0,0,0.256,0.341,0.443,0.785,7,"12","R","R.Nolasco(66)","LAD","Home"
79,79,"Jun 27","","LAA","W,4-0",31,27,4,4,2,0,1,4,4,0,7,0,0,0,0,0,0,1,0.255,0.341,0.442,0.783,3,"11","R","J.Chavez(57)","LAD","Home"
